YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,10,17,6,AA,1358,N3FXAA,13930,12892,1510,1510.0,0.0,12.0,1522.0,279.0,250.0,228.0,1744,1710.0,10.0,1749,1720.0,-29.0,0,0,,,,,,
2015,8,27,4,EV,5789,N14993,IAH,JAN,1136,1132.0,-4.0,13.0,1145.0,79.0,74.0,56.0,351,1241.0,5.0,1255,1246.0,-9.0,0,0,,,,,,
2015,10,4,7,AS,488,N527AS,14747,14679,2120,2119.0,-1.0,32.0,2151.0,153.0,169.0,134.0,1050,5.0,3.0,2353,8.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
2015,5,16,6,US,667,N813AW,PHX,SNA,1355,1404.0,9.0,9.0,1413.0,78.0,69.0,56.0,338,1509.0,4.0,1513,1513.0,0.0,0,0,,,,,,
2015,8,1,6,UA,331,N486UA,DEN,EWR,2350,2344.0,-6.0,11.0,2355.0,211.0,205.0,185.0,1605,500.0,9.0,521,509.0,-12.0,0,0,,,,,,
2015,2,27,5,EV,4434,N14179,BWI,EWR,600,559.0,-1.0,14.0,613.0,56.0,56.0,30.0,169,643.0,12.0,656,655.0,-1.0,0,0,,,,,,
2015,11,25,3,EV,5503,N851AS,ATL,CAE,2155,2149.0,-6.0,16.0,2205.0,56.0,53.0,32.0,192,2237.0,5.0,2251,2242.0,-9.0,0,0,,,,,,
2015,7,4,6,AA,562,N659AW,SNA,PHX,1240,1233.0,-7.0,23.0,1256.0,75.0,88.0,56.0,338,1352.0,9.0,1355,1401.0,6.0,0,0,,,,,,
2015,2,13,5,WN,4288,N209WN,SMF,ONT,1700,1655.0,-5.0,7.0,1702.0,75.0,72.0,61.0,390,1803.0,4.0,1815,1807.0,-8.0,0,0,,,,,,
2015,9,21,1,WN,1196,N433LV,DAL,MDW,900,903.0,3.0,9.0,912.0,135.0,130.0,117.0,793,1109.0,4.0,1115,1113.0,-2.0,0,0,,,,,,
2015,2,13,5,WN,4456,N960WN,LAX,MCI,1915,1938.0,23.0,7.0,1945.0,185.0,181.0,168.0,1363,33.0,6.0,20,39.0,19.0,0,0,,0.0,0.0,19.0,0.0,0.0
2015,4,13,1,UA,1076,N77525,MIA,ORD,901,902.0,1.0,10.0,912.0,199.0,178.0,164.0,1197,1056.0,4.0,1120,1100.0,-20.0,0,0,,,,,,
2015,8,10,1,EV,4469,N18556,BTR,IAH,1915,1859.0,-16.0,12.0,1911.0,75.0,69.0,47.0,253,1958.0,10.0,2030,2008.0,-22.0,0,0,,,,,,
2015,6,25,4,OO,7367,N438SW,APN,DTW,1721,1743.0,22.0,7.0,1750.0,64.0,58.0,42.0,198,1832.0,9.0,1825,1841.0,16.0,0,0,,0.0,0.0,0.0,16.0,0.0
2015,7,28,2,UA,3,N73406,IAH,FLL,1957,1954.0,-3.0,11.0,2005.0,151.0,144.0,125.0,966,2310.0,8.0,2328,2318.0,-10.0,0,0,,,,,,
2015,5,27,3,WN,3932,N758SW,ATL,TPA,1525,1523.0,-2.0,14.0,1537.0,95.0,90.0,60.0,406,1637.0,16.0,1700,1653.0,-7.0,0,0,,,,,,
2015,5,5,2,DL,1364,N921DN,MCI,ATL,1805,1802.0,-3.0,9.0,1811.0,125.0,112.0,93.0,692,2044.0,10.0,2110,2054.0,-16.0,0,0,,,,,,
2015,8,5,3,WN,2240,N789SW,MSY,DAL,710,708.0,-2.0,6.0,714.0,85.0,74.0,64.0,436,818.0,4.0,835,822.0,-13.0,0,0,,,,,,
2015,11,21,6,NK,464,N616NK,FLL,ORD,2145,2226.0,41.0,31.0,2257.0,192.0,283.0,153.0,1182,30.0,99.0,2357,209.0,132.0,0,0,,91.0,0.0,4.0,37.0,0.0
2015,9,29,2,OO,5458,N984CA,SFO,SMF,915,910.0,-5.0,24.0,934.0,53.0,51.0,21.0,86,955.0,6.0,1008,1001.0,-7.0,0,0,,,,,,
2015,2,5,4,DL,1838,N965DL,ATL,DCA,1720,1728.0,8.0,16.0,1744.0,100.0,104.0,83.0,547,1907.0,5.0,1900,1912.0,12.0,0,0,,,,,,
2015,11,1,7,WN,174,N7712G,BDL,BWI,910,907.0,-3.0,8.0,915.0,75.0,68.0,57.0,283,1012.0,3.0,1025,1015.0,-10.0,0,0,,,,,,
2015,3,25,3,UA,391,N485UA,SFO,IAD,2226,2221.0,-5.0,11.0,2232.0,311.0,289.0,275.0,2419,607.0,3.0,637,610.0,-27.0,0,0,,,,,,
2015,8,4,2,HA,122,N480HA,HNL,ITO,730,726.0,-4.0,10.0,736.0,50.0,49.0,34.0,216,810.0,5.0,820,815.0,-5.0,0,0,,,,,,
2015,6,9,2,WN,780,N202WN,MDW,RNO,1155,1213.0,18.0,10.0,1223.0,250.0,239.0,225.0,1680,1408.0,4.0,1405,1412.0,7.0,0,0,,,,,,
2015,8,17,1,WN,2506,N379SW,DEN,DTW,1730,1753.0,23.0,44.0,1837.0,165.0,195.0,142.0,1123,2259.0,9.0,2215,2308.0,53.0,0,0,,30.0,0.0,0.0,23.0,0.0
2015,5,15,5,HA,181,N484HA,ITO,HNL,1305,1300.0,-5.0,8.0,1308.0,53.0,49.0,34.0,216,1342.0,7.0,1358,1349.0,-9.0,0,0,,,,,,
2015,1,11,7,WN,3957,N964WN,MKE,SEA,1015,1015.0,0.0,7.0,1022.0,270.0,253.0,240.0,1694,1222.0,6.0,1245,1228.0,-17.0,0,0,,,,,,
2015,2,27,5,US,590,N802AW,PHX,MCI,955,952.0,-3.0,19.0,1011.0,160.0,140.0,117.0,1044,1308.0,4.0,1335,1312.0,-23.0,0,0,,,,,,
2015,7,5,7,MQ,3123,N520MQ,BNA,ORD,1925,2032.0,67.0,16.0,2048.0,99.0,87.0,66.0,409,2154.0,5.0,2104,2159.0,55.0,0,0,,0.0,0.0,3.0,52.0,0.0
2015,9,16,3,DL,826,N921DL,CLT,ATL,1815,1806.0,-9.0,21.0,1827.0,88.0,79.0,42.0,226,1909.0,16.0,1943,1925.0,-18.0,0,0,,,,,,
2015,4,12,7,WN,255,N929WN,BNA,LGA,645,648.0,3.0,7.0,655.0,130.0,121.0,110.0,764,945.0,4.0,955,949.0,-6.0,0,0,,,,,,
2015,11,17,2,WN,1008,N430WN,RNO,SAN,1625,1637.0,12.0,10.0,1647.0,85.0,78.0,65.0,488,1752.0,3.0,1750,1755.0,5.0,0,0,,,,,,
2015,11,21,6,AA,583,N206UW,DCA,PHX,1705,1705.0,0.0,20.0,1725.0,308.0,304.0,279.0,1979,2004.0,5.0,2013,2009.0,-4.0,0,0,,,,,,
2015,1,9,5,EV,5223,N740EV,EWR,DTW,1100,1056.0,-4.0,13.0,1109.0,118.0,112.0,90.0,488,1239.0,9.0,1258,1248.0,-10.0,0,0,,,,,,
2015,2,19,4,EV,5998,N13566,ORD,LIT,1637,1732.0,55.0,13.0,1745.0,116.0,99.0,81.0,552,1906.0,5.0,1833,1911.0,38.0,0,0,,0.0,0.0,0.0,38.0,0.0
2015,12,14,1,B6,561,N709JB,LGA,PBI,1945,2202.0,137.0,26.0,2228.0,177.0,183.0,151.0,1035,59.0,6.0,2242,105.0,143.0,0,0,,6.0,0.0,18.0,119.0,0.0
2015,2,22,7,WN,908,N7738A,SJC,LAS,2035,2201.0,86.0,8.0,2209.0,80.0,99.0,83.0,386,2332.0,8.0,2155,2340.0,105.0,0,0,,105.0,0.0,0.0,0.0,0.0
2015,4,21,2,OO,6214,N927SW,LIT,ORD,615,608.0,-7.0,13.0,621.0,116.0,111.0,84.0,552,745.0,14.0,811,759.0,-12.0,0,0,,,,,,
2015,10,24,6,WN,3123,N8640D,10721,10821,600,600.0,0.0,18.0,618.0,110.0,91.0,60.0,369,718.0,13.0,750,731.0,-19.0,0,0,,,,,,
2015,9,16,3,WN,455,N8646B,BDL,MDW,555,553.0,-2.0,13.0,606.0,150.0,134.0,115.0,777,701.0,6.0,725,707.0,-18.0,0,0,,,,,,
2015,4,4,6,EV,2507,N906EV,DFW,BTR,849,843.0,-6.0,19.0,902.0,80.0,77.0,55.0,383,957.0,3.0,1009,1000.0,-9.0,0,0,,,,,,
2015,2,28,6,NK,350,N634NK,MYR,ACY,2127,2115.0,-12.0,9.0,2124.0,79.0,74.0,61.0,466,2225.0,4.0,2246,2229.0,-17.0,0,0,,,,,,
2015,3,10,2,DL,1681,N355NW,CMH,ATL,943,937.0,-6.0,11.0,948.0,97.0,96.0,73.0,447,1101.0,12.0,1120,1113.0,-7.0,0,0,,,,,,
2015,9,9,3,AS,387,N306AS,SFO,PDX,1715,1712.0,-3.0,14.0,1726.0,100.0,92.0,74.0,550,1840.0,4.0,1855,1844.0,-11.0,0,0,,,,,,
2015,6,26,5,B6,616,N947JB,SFO,JFK,1520,1514.0,-6.0,12.0,1526.0,339.0,321.0,305.0,2586,2331.0,4.0,2359,2335.0,-24.0,0,0,,,,,,
2015,10,24,6,AS,857,N518AS,14679,12982,1020,1018.0,-2.0,16.0,1034.0,370.0,367.0,348.0,2676,1322.0,3.0,1330,1325.0,-5.0,0,0,,,,,,
2015,7,28,2,EV,5143,N839AS,ROA,ATL,1100,1052.0,-8.0,14.0,1106.0,79.0,75.0,56.0,357,1202.0,5.0,1219,1207.0,-12.0,0,0,,,,,,
2015,5,14,4,F9,216,N910FR,DEN,AUS,1820,1819.0,-1.0,21.0,1840.0,122.0,136.0,106.0,775,2126.0,9.0,2122,2135.0,13.0,0,0,,,,,,
2015,11,16,1,AS,64,N763AS,PSG,WRG,1520,1457.0,-23.0,18.0,1515.0,23.0,65.0,42.0,31,1557.0,5.0,1543,1602.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0
2015,10,19,1,B6,415,N934JB,12478,14771,930,928.0,-2.0,19.0,947.0,381.0,371.0,342.0,2586,1229.0,10.0,1251,1239.0,-12.0,0,0,,,,,,
2015,5,20,3,WN,4834,N499WN,BNA,RDU,2045,2054.0,9.0,13.0,2107.0,85.0,84.0,67.0,442,2314.0,4.0,2310,2318.0,8.0,0,0,,,,,,
2015,9,3,4,EV,5198,N676CA,CVG,LGA,940,937.0,-3.0,15.0,952.0,117.0,113.0,93.0,585,1125.0,5.0,1137,1130.0,-7.0,0,0,,,,,,
2015,8,17,1,WN,2063,N949WN,LAS,ICT,1625,1815.0,110.0,14.0,1829.0,145.0,144.0,125.0,986,2234.0,5.0,2050,2239.0,109.0,0,0,,0.0,0.0,109.0,0.0,0.0
2015,9,2,3,DL,1719,N829DN,DTW,LAX,1211,1207.0,-4.0,19.0,1226.0,294.0,276.0,251.0,1979,1337.0,6.0,1405,1343.0,-22.0,0,0,,,,,,
2015,6,28,7,NK,262,N637NK,FLL,ACY,1445,1520.0,35.0,13.0,1533.0,151.0,144.0,124.0,977,1737.0,7.0,1716,1744.0,28.0,0,0,,1.0,0.0,0.0,25.0,2.0
2015,2,16,1,AA,380,N3LUAA,ORD,LGA,1035,1039.0,4.0,11.0,1050.0,120.0,103.0,85.0,733,1315.0,7.0,1335,1322.0,-13.0,0,0,,,,,,
2015,10,14,3,EV,5091,N923EV,14814,10397,1212,1204.0,-8.0,8.0,1212.0,100.0,99.0,85.0,551,1437.0,6.0,1452,1443.0,-9.0,0,0,,,,,,
2015,4,18,6,WN,2011,N384SW,PHX,SLC,1735,1730.0,-5.0,10.0,1740.0,95.0,89.0,75.0,507,1955.0,4.0,2010,1959.0,-11.0,0,0,,,,,,
2015,9,18,5,DL,843,N363NB,DTW,MHT,1010,1006.0,-4.0,13.0,1019.0,102.0,99.0,80.0,610,1139.0,6.0,1152,1145.0,-7.0,0,0,,,,,,
2015,5,22,5,WN,1447,N231WN,MHT,BWI,535,531.0,-4.0,7.0,538.0,105.0,91.0,77.0,377,655.0,7.0,720,702.0,-18.0,0,0,,,,,,
2015,4,21,2,AS,148,N457AS,ANC,SEA,700,648.0,-12.0,17.0,705.0,195.0,224.0,196.0,1448,1121.0,11.0,1115,1132.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0
2015,3,12,4,HA,218,N480HA,HNL,KOA,552,545.0,-7.0,7.0,552.0,42.0,41.0,29.0,163,621.0,5.0,634,626.0,-8.0,0,0,,,,,,
2015,10,15,4,AS,618,N440AS,14747,12889,1150,1224.0,34.0,12.0,1236.0,145.0,148.0,127.0,867,1443.0,9.0,1415,1452.0,37.0,0,0,,3.0,0.0,12.0,22.0,0.0
2015,3,25,3,WN,2971,N8635F,DEN,LAS,915,911.0,-4.0,64.0,1015.0,120.0,153.0,83.0,628,1038.0,6.0,1015,1044.0,29.0,0,0,,29.0,0.0,0.0,0.0,0.0
2015,6,9,2,US,1898,N153UW,CLT,JFK,2215,2209.0,-6.0,25.0,2234.0,110.0,107.0,74.0,541,2348.0,8.0,5,2356.0,-9.0,0,0,,,,,,
2015,8,16,7,OO,6210,N758SK,GUC,DEN,1711,1707.0,-4.0,12.0,1719.0,57.0,57.0,33.0,152,1752.0,12.0,1808,1804.0,-4.0,0,0,,,,,,
2015,10,1,4,DL,1709,N901DE,10397,10693,2309,2304.0,-5.0,18.0,2322.0,66.0,58.0,37.0,214,2259.0,3.0,2315,2302.0,-13.0,0,0,,,,,,
2015,2,6,5,MQ,3118,N511MQ,MDT,ORD,1706,1703.0,-3.0,16.0,1719.0,134.0,116.0,88.0,594,1747.0,12.0,1820,1759.0,-21.0,0,0,,,,,,
2015,7,14,2,MQ,3681,N512MQ,OKC,DFW,1005,955.0,-10.0,10.0,1005.0,63.0,57.0,34.0,175,1039.0,13.0,1108,1052.0,-16.0,0,0,,,,,,
2015,3,2,1,OO,5477,N221SW,LAX,CLD,2220,2216.0,-4.0,12.0,2228.0,46.0,43.0,27.0,86,2255.0,4.0,2306,2259.0,-7.0,0,0,,,,,,
2015,5,17,7,WN,575,N528SW,HOU,CRP,910,906.0,-4.0,118.0,1104.0,55.0,158.0,36.0,187,1140.0,4.0,1005,1144.0,99.0,0,0,,99.0,0.0,0.0,0.0,0.0
2015,11,15,7,DL,780,N3758Y,SLC,PDX,2015,2017.0,2.0,16.0,2033.0,121.0,103.0,84.0,630,2057.0,3.0,2116,2100.0,-16.0,0,0,,,,,,
2015,8,20,4,B6,1135,N229JB,STT,SJU,1639,1625.0,-14.0,9.0,1634.0,41.0,30.0,19.0,68,1653.0,2.0,1720,1655.0,-25.0,0,0,,,,,,
2015,8,27,4,AA,765,N762US,CLT,STL,1820,1815.0,-5.0,15.0,1830.0,120.0,115.0,93.0,575,1903.0,7.0,1920,1910.0,-10.0,0,0,,,,,,
2015,3,31,2,EV,5581,N538CA,GRK,ATL,630,624.0,-6.0,14.0,638.0,126.0,131.0,106.0,803,924.0,11.0,936,935.0,-1.0,0,0,,,,,,
2015,4,15,3,DL,1297,N332NW,SRQ,ATL,1509,1502.0,-7.0,12.0,1514.0,101.0,92.0,70.0,444,1624.0,10.0,1650,1634.0,-16.0,0,0,,,,,,
2015,12,17,4,UA,592,N87527,DEN,TPA,1752,1756.0,4.0,12.0,1808.0,203.0,184.0,167.0,1506,2255.0,5.0,2315,2300.0,-15.0,0,0,,,,,,
2015,6,3,3,WN,4993,N787SA,DAL,MSY,600,555.0,-5.0,7.0,602.0,80.0,72.0,58.0,436,700.0,7.0,720,707.0,-13.0,0,0,,,,,,
2015,11,4,3,DL,2492,N922AT,LAS,LAX,856,901.0,5.0,29.0,930.0,74.0,78.0,45.0,236,1015.0,4.0,1010,1019.0,9.0,0,0,,,,,,
2015,10,4,7,DL,2142,N998DL,10397,11618,1625,1621.0,-4.0,28.0,1649.0,141.0,136.0,99.0,746,1828.0,9.0,1846,1837.0,-9.0,0,0,,,,,,
2015,2,12,4,B6,1307,N239JB,JFK,IAD,801,800.0,-1.0,22.0,822.0,79.0,77.0,50.0,228,912.0,5.0,920,917.0,-3.0,0,0,,,,,,
2015,3,11,3,DL,2642,N915DL,LGA,ATL,1000,1008.0,8.0,36.0,1044.0,168.0,164.0,122.0,762,1246.0,6.0,1248,1252.0,4.0,0,0,,,,,,
2015,6,1,1,AA,351,N030AA,IAH,DFW,1605,1603.0,-2.0,14.0,1617.0,80.0,63.0,43.0,224,1700.0,6.0,1725,1706.0,-19.0,0,0,,,,,,
2015,3,27,5,WN,780,N631SW,RDU,ATL,1320,1343.0,23.0,11.0,1354.0,85.0,89.0,67.0,356,1501.0,11.0,1445,1512.0,27.0,0,0,,4.0,0.0,9.0,14.0,0.0
2015,6,19,5,AA,207,N858AA,MIA,DFW,1700,1709.0,9.0,43.0,1752.0,190.0,205.0,148.0,1121,1920.0,14.0,1910,1934.0,24.0,0,0,,15.0,0.0,0.0,9.0,0.0
2015,9,2,3,WN,183,N610WN,ORF,BWI,1815,1845.0,30.0,9.0,1854.0,70.0,49.0,36.0,159,1930.0,4.0,1925,1934.0,9.0,0,0,,,,,,
2015,9,14,1,EV,5802,N14174,MKE,IAH,1727,1735.0,8.0,7.0,1742.0,168.0,154.0,139.0,984,2001.0,8.0,2015,2009.0,-6.0,0,0,,,,,,
2015,4,12,7,OO,5357,N956SW,DEN,MAF,2219,2234.0,15.0,8.0,2242.0,104.0,96.0,85.0,563,107.0,3.0,103,110.0,7.0,0,0,,,,,,
2015,4,20,1,WN,261,N7706A,SEA,MKE,650,650.0,0.0,13.0,703.0,225.0,220.0,201.0,1694,1224.0,6.0,1235,1230.0,-5.0,0,0,,,,,,
2015,10,3,6,OO,5345,N910SW,11823,13930,1457,1454.0,-3.0,14.0,1508.0,60.0,69.0,41.0,157,1449.0,14.0,1457,1503.0,6.0,0,0,,,,,,
2015,12,2,3,DL,2395,N906AT,LGA,PBI,830,826.0,-4.0,23.0,849.0,199.0,176.0,149.0,1035,1118.0,4.0,1149,1122.0,-27.0,0,0,,,,,,
2015,3,12,4,US,504,N660AW,DEN,PHX,1820,1820.0,0.0,12.0,1832.0,115.0,105.0,87.0,602,1859.0,6.0,1915,1905.0,-10.0,0,0,,,,,,
2015,8,25,2,WN,2835,N217JC,BWI,FNT,1020,1016.0,-4.0,11.0,1027.0,90.0,84.0,68.0,452,1135.0,5.0,1150,1140.0,-10.0,0,0,,,,,,
2015,3,26,4,DL,1796,N952DN,MSP,LGA,1000,1059.0,59.0,12.0,1111.0,157.0,161.0,142.0,1020,1433.0,7.0,1337,1440.0,63.0,0,0,,4.0,0.0,4.0,55.0,0.0
2015,11,5,4,AA,1138,N3LMAA,LAX,ORD,1115,1114.0,-1.0,17.0,1131.0,257.0,236.0,198.0,1744,1649.0,21.0,1732,1710.0,-22.0,0,0,,,,,,
2015,10,30,5,UA,2001,N67812,13930,12892,925,923.0,-2.0,23.0,946.0,280.0,257.0,227.0,1744,1133.0,7.0,1205,1140.0,-25.0,0,0,,,,,,
2015,11,22,7,DL,1536,N326US,DTW,BWI,1008,1008.0,0.0,15.0,1023.0,99.0,90.0,68.0,409,1131.0,7.0,1147,1138.0,-9.0,0,0,,,,,,
2015,3,21,6,AS,759,N553AS,MCI,SEA,1630,1628.0,-2.0,10.0,1638.0,230.0,215.0,198.0,1489,1756.0,7.0,1820,1803.0,-17.0,0,0,,,,,,
2015,8,2,7,AA,1988,N835AW,STL,CLT,745,740.0,-5.0,22.0,802.0,110.0,119.0,80.0,575,1022.0,17.0,1035,1039.0,4.0,0,0,,,,,,
2015,1,23,5,NK,298,N517NK,LAS,IAH,144,134.0,-10.0,13.0,147.0,170.0,172.0,149.0,1222,616.0,10.0,634,626.0,-8.0,0,0,,,,,,
2015,10,15,4,EV,2803,N675AE,11298,11982,1520,1510.0,-10.0,19.0,1529.0,52.0,55.0,31.0,134,1600.0,5.0,1612,1605.0,-7.0,0,0,,,,,,
2015,8,21,5,WN,3059,N614SW,SJC,SAN,1105,1106.0,1.0,19.0,1125.0,80.0,89.0,67.0,417,1232.0,3.0,1225,1235.0,10.0,0,0,,,,,,
2015,11,9,1,AS,422,N486AS,SEA,LAS,1150,1145.0,-5.0,20.0,1205.0,147.0,151.0,124.0,867,1409.0,7.0,1417,1416.0,-1.0,0,0,,,,,,
2015,7,3,5,DL,2010,N977AT,ATL,SAV,2055,2059.0,4.0,15.0,2114.0,67.0,56.0,36.0,214,2150.0,5.0,2202,2155.0,-7.0,0,0,,,,,,
2015,3,2,1,WN,4210,N8626B,PHX,SLC,1345,1354.0,9.0,12.0,1406.0,95.0,82.0,65.0,507,1511.0,5.0,1520,1516.0,-4.0,0,0,,,,,,
2015,10,12,1,WN,1814,N779SW,13495,10693,1440,1452.0,12.0,9.0,1501.0,85.0,81.0,67.0,471,1608.0,5.0,1605,1613.0,8.0,0,0,,,,,,
2015,11,18,3,AS,692,N467AS,SEA,SAT,1130,1129.0,-1.0,17.0,1146.0,240.0,209.0,186.0,1774,1652.0,6.0,1730,1658.0,-32.0,0,0,,,,,,
2015,1,21,3,MQ,2970,N620MQ,ORD,FAR,1500,1507.0,7.0,13.0,1520.0,116.0,102.0,85.0,557,1645.0,4.0,1656,1649.0,-7.0,0,0,,,,,,
2015,5,20,3,MQ,3535,N908MQ,MEM,ORD,1915,1915.0,0.0,13.0,1928.0,113.0,113.0,80.0,491,2048.0,20.0,2108,2108.0,0.0,0,0,,,,,,
2015,3,6,5,DL,1444,N920DL,FLL,LGA,1515,1658.0,103.0,12.0,1710.0,179.0,,,1076,2139.0,21.0,1814,2200.0,,1,0,,,,,,
2015,2,28,6,DL,1692,N697DL,ATL,SAN,820,841.0,21.0,17.0,858.0,293.0,295.0,274.0,1892,1032.0,4.0,1013,1036.0,23.0,0,0,,2.0,0.0,21.0,0.0,0.0
2015,5,18,1,WN,2790,N232WN,ORF,MDW,1715,1714.0,-1.0,7.0,1721.0,125.0,114.0,103.0,704,1804.0,4.0,1820,1808.0,-12.0,0,0,,,,,,
2015,10,17,6,DL,1484,N951DN,13487,11884,1140,1137.0,-3.0,15.0,1152.0,184.0,172.0,152.0,1175,1224.0,5.0,1244,1229.0,-15.0,0,0,,,,,,
2015,3,8,7,WN,467,N239WN,MKE,LGA,1520,1544.0,24.0,20.0,1604.0,125.0,119.0,90.0,738,1834.0,9.0,1825,1843.0,18.0,0,0,,0.0,0.0,0.0,0.0,18.0
2015,3,8,7,EV,4303,N25134,XNA,IAH,1408,1404.0,-4.0,9.0,1413.0,101.0,102.0,79.0,438,1532.0,14.0,1549,1546.0,-3.0,0,0,,,,,,
2015,10,19,1,OO,5164,N130SY,13930,11042,600,711.0,71.0,23.0,734.0,76.0,77.0,48.0,316,922.0,6.0,816,928.0,72.0,0,0,,1.0,0.0,71.0,0.0,0.0
2015,7,22,3,B6,794,N633JB,AUS,JFK,600,556.0,-4.0,19.0,615.0,226.0,218.0,192.0,1521,1027.0,7.0,1046,1034.0,-12.0,0,0,,,,,,
2015,11,18,3,WN,436,N780SW,SAN,DEN,1200,1317.0,77.0,12.0,1329.0,135.0,128.0,111.0,853,1620.0,5.0,1515,1625.0,70.0,0,0,,0.0,0.0,0.0,0.0,70.0
2015,10,15,4,B6,127,N536JB,11618,13204,900,853.0,-7.0,32.0,925.0,164.0,177.0,134.0,937,1139.0,11.0,1144,1150.0,6.0,0,0,,,,,,
2015,1,14,3,MQ,2996,N628MQ,VPS,DFW,1310,1257.0,-13.0,12.0,1309.0,140.0,146.0,115.0,641,1504.0,19.0,1530,1523.0,-7.0,0,0,,,,,,
2015,6,24,3,EV,5271,N137EV,IAH,ATL,600,604.0,4.0,15.0,619.0,121.0,121.0,95.0,689,854.0,11.0,901,905.0,4.0,0,0,,,,,,
2015,1,16,5,AA,2333,N3FCAA,DFW,TPA,700,657.0,-3.0,10.0,707.0,131.0,124.0,107.0,929,954.0,7.0,1011,1001.0,-10.0,0,0,,,,,,
2015,8,28,5,UA,352,N831UA,IAH,DCA,1254,1253.0,-1.0,12.0,1305.0,188.0,179.0,165.0,1208,1650.0,2.0,1702,1652.0,-10.0,0,0,,,,,,
2015,9,25,5,NK,779,N630NK,LGA,FLL,1955,1943.0,-12.0,28.0,2011.0,181.0,209.0,147.0,1076,2238.0,34.0,2256,2312.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2015,7,14,2,WN,702,N7708E,SLC,OAK,1030,1030.0,0.0,10.0,1040.0,105.0,101.0,87.0,588,1107.0,4.0,1115,1111.0,-4.0,0,0,,,,,,
2015,2,25,3,OO,4592,N431SW,GTF,SLC,1735,1730.0,-5.0,37.0,1807.0,87.0,107.0,66.0,463,1913.0,4.0,1902,1917.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
2015,10,23,5,UA,1960,N78511,12892,11618,1303,1302.0,-1.0,13.0,1315.0,327.0,297.0,276.0,2454,2051.0,8.0,2130,2059.0,-31.0,0,0,,,,,,
2015,2,3,2,UA,1152,N75436,SFO,BOS,800,759.0,-1.0,15.0,814.0,336.0,326.0,304.0,2704,1618.0,7.0,1636,1625.0,-11.0,0,0,,,,,,
2015,9,22,2,WN,117,N422WN,TPA,MSY,1815,1813.0,-2.0,12.0,1825.0,95.0,88.0,71.0,488,1836.0,5.0,1850,1841.0,-9.0,0,0,,,,,,
2015,3,18,3,AA,280,N358AA,DFW,MIA,1855,1853.0,-2.0,16.0,1909.0,157.0,156.0,134.0,1121,2223.0,6.0,2232,2229.0,-3.0,0,0,,,,,,
2015,5,30,6,AA,1265,N3DHAA,MIA,PHL,1905,1918.0,13.0,15.0,1933.0,170.0,153.0,135.0,1013,2148.0,3.0,2155,2151.0,-4.0,0,0,,,,,,
2015,6,19,5,B6,1198,N569JB,MCO,LGA,1617,1635.0,18.0,15.0,1650.0,162.0,147.0,126.0,950,1856.0,6.0,1859,1902.0,3.0,0,0,,,,,,
2015,12,17,4,B6,767,N292JB,MCO,PSE,2330,2325.0,-5.0,13.0,2338.0,170.0,166.0,147.0,1179,305.0,6.0,320,311.0,-9.0,0,0,,,,,,
2015,10,27,2,B6,729,N784JB,13204,10732,2215,2215.0,0.0,11.0,2226.0,160.0,151.0,136.0,1129,42.0,4.0,55,46.0,-9.0,0,0,,,,,,
2015,1,9,5,DL,2121,N954DN,DTW,ATL,1452,1518.0,26.0,52.0,1610.0,129.0,145.0,88.0,594,1738.0,5.0,1701,1743.0,42.0,0,0,,16.0,0.0,26.0,0.0,0.0
2015,4,19,7,AA,1106,N573AA,DFW,BWI,1340,1341.0,1.0,19.0,1400.0,187.0,181.0,151.0,1217,1731.0,11.0,1747,1742.0,-5.0,0,0,,,,,,
2015,3,31,2,EV,4981,N612QX,OKC,DTW,1735,1749.0,14.0,10.0,1759.0,138.0,132.0,117.0,900,2056.0,5.0,2053,2101.0,8.0,0,0,,,,,,
2015,3,11,3,EV,4617,N11181,RDU,IAH,1125,1116.0,-9.0,17.0,1133.0,199.0,214.0,181.0,1042,1334.0,16.0,1344,1350.0,6.0,0,0,,,,,,
2015,7,1,3,F9,525,N934FR,TPA,CLE,915,905.0,-10.0,17.0,922.0,145.0,156.0,131.0,927,1133.0,8.0,1140,1141.0,1.0,0,0,,,,,,
2015,7,5,7,AA,2170,N767UW,BOS,DCA,1400,1401.0,1.0,14.0,1415.0,93.0,87.0,65.0,399,1520.0,8.0,1533,1528.0,-5.0,0,0,,,,,,
